x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
0.3804800510406494,0.8226174116134644,0.42564672231674194,0.8061789274215698,0.46530479192733765,0.7422763705253601,0.4724290072917938,0.6600167155265808,0.4429883658885956,0.6148040890693665,0.46289587020874023,0.6137415170669556,0.47946932911872864,0.5115889310836792,0.4872668385505676,0.4402071535587311,0.4894918203353882,0.3853749930858612,0.42783457040786743,0.6058026552200317,0.42805469036102295,0.5335603356361389,0.41849035024642944,0.6193388104438782,0.4173375070095062,0.6723710298538208,0.3951682150363922,0.6112076044082642,0.39105650782585144,0.563277006149292,0.39162665605545044,0.6430454254150391,0.3934513330459595,0.6872602701187134,0.3613135814666748,0.6268491744995117,0.3606511354446411,0.5836305618286133,0.366484671831131,0.638538122177124,0.3703392446041107,0.6730830669403076
0.3455263078212738,0.8523761034011841,0.39182814955711365,0.837859570980072,0.43502143025398254,0.7679234743118286,0.4337645471096039,0.682449460029602,0.40084192156791687,0.6422485113143921,0.42837873101234436,0.6237741112709045,0.44319820404052734,0.5055121183395386,0.4491705596446991,0.42544853687286377,0.4515620768070221,0.3615437150001526,0.38980066776275635,0.6169131994247437,0.38743069767951965,0.5465038418769836,0.37540724873542786,0.6386004686355591,0.3746394217014313,0.6979359984397888,0.35409656167030334,0.6256507635116577,0.345199853181839,0.5816404223442078,0.34524866938591003,0.6661364436149597,0.3502739369869232,0.71462482213974,0.3176671862602234,0.6464940905570984,0.31195005774497986,0.6053711175918579,0.3185116946697235,0.6649327278137207,0.32619670033454895,0.7020120620727539
0.34745854139328003,0.8473243713378906,0.3926258683204651,0.8329327702522278,0.4362783432006836,0.7629530429840088,0.4369982182979584,0.6787893772125244,0.4034709632396698,0.6387011408805847,0.4303324222564697,0.6170185208320618,0.44524890184402466,0.5030655264854431,0.4516240358352661,0.42381978034973145,0.45411261916160583,0.361560195684433,0.3915228843688965,0.6104108095169067,0.391028493642807,0.5413113832473755,0.37997883558273315,0.6360024809837341,0.3795137405395508,0.6948921084403992,0.35568293929100037,0.6195498704910278,0.34858059883117676,0.5789706707000732,0.34895098209381104,0.6640848517417908,0.3538062572479248,0.7110534906387329,0.3195315897464752,0.640500009059906,0.31644734740257263,0.6016746759414673,0.32272571325302124,0.6609376668930054,0.3294215202331543,0.6958098411560059
0.37985938787460327,0.8277662396430969,0.4267371892929077,0.8058559894561768,0.4664170742034912,0.7431155443191528,0.4722871780395508,0.6606806516647339,0.4441772401332855,0.6147130131721497,0.4643367826938629,0.616124153137207,0.4810108244419098,0.511530876159668,0.488118439912796,0.4401707351207733,0.49048468470573425,0.3843335807323456,0.4288007318973541,0.6079171895980835,0.43151918053627014,0.5332382917404175,0.42102062702178955,0.6202853322029114,0.4191473424434662,0.6735050678253174,0.3960588574409485,0.6119316816329956,0.39374250173568726,0.56069016456604,0.3928898274898529,0.6434566974639893,0.3938188850879669,0.6878116726875305,0.3622872829437256,0.6273515820503235,0.36251774430274963,0.5798636674880981,0.3678739666938782,0.6364368200302124,0.37061017751693726,0.6723194122314453
0.34307989478111267,0.8546524047851562,0.3885776102542877,0.8392584919929504,0.43072324991226196,0.7706521153450012,0.4322264790534973,0.6854004263877869,0.39949482679367065,0.6421027183532715,0.4246232211589813,0.6228935122489929,0.44029390811920166,0.5056132674217224,0.44689691066741943,0.424340158700943,0.4496210515499115,0.36123159527778625,0.38575705885887146,0.6157583594322205,0.38424986600875854,0.5438681244850159,0.3722655177116394,0.6396440863609314,0.37218427658081055,0.6979556679725647,0.35006946325302124,0.624462902545929,0.3411594331264496,0.5886122584342957,0.341923326253891,0.6741543412208557,0.3479008972644806,0.7187782526016235,0.31440043449401855,0.6452280879020691,0.3088254928588867,0.609486997127533,0.31605225801467896,0.6699824333190918,0.32398509979248047,0.7044006586074829
0.3785070776939392,0.8270663022994995,0.42413297295570374,0.8114407658576965,0.46543896198272705,0.7455101609230042,0.47214245796203613,0.6620772480964661,0.4424533545970917,0.6181883215904236,0.4623204171657562,0.6167683601379395,0.4788232445716858,0.5123647451400757,0.48591405153274536,0.44022032618522644,0.4882626533508301,0.3844314217567444,0.4270581603050232,0.6078140139579773,0.4271612763404846,0.5334898233413696,0.41696450114250183,0.6175077557563782,0.41548413038253784,0.6715425252914429,0.3941372036933899,0.6126535534858704,0.3895544707775116,0.5647622346878052,0.38929876685142517,0.6427680850028992,0.3910468816757202,0.6876934766769409,0.3602100908756256,0.6279575228691101,0.35843947529792786,0.5851524472236633,0.3637477457523346,0.6379006505012512,0.36807718873023987,0.6722657680511475
0.3149401843547821,0.924582839012146,0.3647497296333313,0.8929630517959595,0.40569958090782166,0.8259281516075134,0.3986894488334656,0.7426608800888062,0.35862165689468384,0.6939787268638611,0.3941144347190857,0.6524414420127869,0.4091958701610565,0.5208224058151245,0.4124339818954468,0.43185365200042725,0.4144444763660431,0.36294668912887573,0.34963458776474,0.652981698513031,0.3433942496776581,0.5817287564277649,0.33046722412109375,0.6929205656051636,0.3334461748600006,0.7547966837882996,0.3092821538448334,0.6681620478630066,0.2954736649990082,0.6369753479957581,0.2973347008228302,0.733622133731842,0.30805346369743347,0.781883180141449,0.27339044213294983,0.6961082220077515,0.26027825474739075,0.6607548594474792,0.27062973380088806,0.7297112941741943,0.2845497131347656,0.7693106532096863
0.3145917057991028,0.9228083491325378,0.3646089732646942,0.8969353437423706,0.4061412215232849,0.827538788318634,0.39903727173805237,0.7448011040687561,0.3603641092777252,0.6969717144966125,0.3939908742904663,0.6542866826057434,0.40993961691856384,0.5213598012924194,0.4122374355792999,0.43377581238746643,0.414602667093277,0.3646283447742462,0.34977126121520996,0.654140293598175,0.3427759110927582,0.5837361216545105,0.32993653416633606,0.6950464248657227,0.33513468503952026,0.7563668489456177,0.3094716966152191,0.6684777736663818,0.2947942018508911,0.640766978263855,0.2963455319404602,0.7391825318336487,0.30873239040374756,0.784334659576416,0.27273881435394287,0.6946470141410828,0.25920385122299194,0.6607303619384766,0.2688361406326294,0.7325119972229004,0.28406357765197754,0.7720580101013184
0.37662890553474426,0.8232586979866028,0.42260417342185974,0.8077852129936218,0.462948203086853,0.745708703994751,0.4691697955131531,0.6629409193992615,0.43909481167793274,0.6192617416381836,0.4603092670440674,0.6151717305183411,0.47711002826690674,0.5108908414840698,0.4846872389316559,0.43808504939079285,0.4868876338005066,0.3827306926250458,0.42500317096710205,0.6078007817268372,0.42460986971855164,0.5361077785491943,0.4139518737792969,0.6213464736938477,0.4139828681945801,0.6722900867462158,0.39237740635871887,0.6119704246520996,0.3873375654220581,0.5634904503822327,0.38712507486343384,0.6426697969436646,0.3903188705444336,0.6849170923233032,0.35883623361587524,0.6280149221420288,0.35578933358192444,0.5853517055511475,0.36131203174591064,0.6380354166030884,0.3660445213317871,0.6712642908096313
0.3411383628845215,0.8595632314682007,0.3862275183200836,0.8439302444458008,0.4298200011253357,0.7727029323577881,0.4300188422203064,0.6869974732398987,0.39329665899276733,0.6447575688362122,0.4222976565361023,0.6199348568916321,0.4373428225517273,0.505321204662323,0.44337746500968933,0.4228307604789734,0.44619545340538025,0.3598887622356415,0.3821466863155365,0.6147434115409851,0.3806338906288147,0.5447410941123962,0.36968645453453064,0.6434576511383057,0.37051689624786377,0.7003853917121887,0.3458499014377594,0.6261413097381592,0.3369755744934082,0.5912685394287109,0.338359534740448,0.6780056953430176,0.3447846472263336,0.7218281030654907,0.30960768461227417,0.6490532755851746,0.30403023958206177,0.6161015033721924,0.3117336630821228,0.6779733300209045,0.3204655051231384,0.7109977602958679
0.3268692195415497,0.8156415224075317,0.3686126172542572,0.7896829843521118,0.40579402446746826,0.7160532474517822,0.4008157551288605,0.6342948079109192,0.36555856466293335,0.5929521322250366,0.39615729451179504,0.5781686305999756,0.4099120795726776,0.46013307571411133,0.41134560108184814,0.3836565315723419,0.41385146975517273,0.3209148049354553,0.3573210537433624,0.5741083025932312,0.35231640934944153,0.5018445253372192,0.33899715542793274,0.5983085036277771,0.3410644829273224,0.6576739549636841,0.321508526802063,0.5859479904174805,0.30944404006004333,0.5524606704711914,0.3077092468738556,0.6365870833396912,0.31537479162216187,0.6784726977348328,0.28824466466903687,0.6095829606056213,0.2773659825325012,0.5727027654647827,0.28355517983436584,0.631817638874054,0.2943819463253021,0.6658517122268677
0.28249961137771606,0.8386530876159668,0.32834938168525696,0.7966196537017822,0.3656401038169861,0.7141275405883789,0.34665653109550476,0.643076479434967,0.3035479485988617,0.6108092665672302,0.3478253483772278,0.5749360918998718,0.35619089007377625,0.43861380219459534,0.354954332113266,0.3595861792564392,0.3555689752101898,0.29194527864456177,0.3066636025905609,0.5766007304191589,0.2861288785934448,0.514248251914978,0.2778163552284241,0.6049429774284363,0.2840915322303772,0.6651502251625061,0.2691933810710907,0.5944302678108215,0.24617108702659607,0.5733457207679749,0.2516867220401764,0.6559271812438965,0.2653556764125824,0.6995730400085449,0.23500439524650574,0.6230503916740417,0.21404699981212616,0.5968800783157349,0.22494278848171234,0.6553054451942444,0.24147984385490417,0.6918914318084717
0.3727502226829529,0.8098270893096924,0.41687360405921936,0.7964476346969604,0.45511728525161743,0.7322425842285156,0.46036669611930847,0.6516130566596985,0.4323919713497162,0.6101706027984619,0.45328769087791443,0.609095573425293,0.47000035643577576,0.5067272186279297,0.4777531623840332,0.43513810634613037,0.4812105596065521,0.379798948764801,0.4188311696052551,0.6001113057136536,0.41944196820259094,0.526017963886261,0.4072089195251465,0.6042771339416504,0.40548667311668396,0.6569766998291016,0.3863856792449951,0.6035221219062805,0.38248321413993835,0.5566043257713318,0.37985050678253174,0.6310340762138367,0.381461501121521,0.6765326261520386,0.354146271944046,0.6189648509025574,0.3518145680427551,0.5746227502822876,0.35513177514076233,0.6259898543357849,0.35942167043685913,0.6623833775520325
0.3475630581378937,0.8293041586875916,0.391177237033844,0.8102520704269409,0.4309481680393219,0.7380719184875488,0.42870962619781494,0.6564016938209534,0.3980812132358551,0.617242693901062,0.42520850896835327,0.600067675113678,0.43913230299949646,0.4903366267681122,0.44556158781051636,0.4143959879875183,0.44877928495407104,0.35567882657051086,0.3880770206451416,0.5964545607566833,0.38775983452796936,0.5227226614952087,0.3770825266838074,0.6140745282173157,0.37638720870018005,0.6746090650558472,0.35346779227256775,0.6066706776618958,0.34574276208877563,0.5656226873397827,0.34552475810050964,0.6476061344146729,0.3502335250377655,0.692804217338562,0.3184206485748291,0.6265310049057007,0.3147850036621094,0.583613932132721,0.32023343443870544,0.6417882442474365,0.3262443542480469,0.6771619319915771
0.3530224561691284,0.8236292004585266,0.3971725404262543,0.8025639057159424,0.4381129741668701,0.7299903631210327,0.43505024909973145,0.6506733894348145,0.4042428135871887,0.613810122013092,0.4301576018333435,0.5955156087875366,0.4445556700229645,0.48892655968666077,0.45038318634033203,0.41651082038879395,0.4540458619594574,0.35798075795173645,0.39385905861854553,0.590916097164154,0.39286985993385315,0.5220057964324951,0.3840700685977936,0.6108366250991821,0.3844752907752991,0.6698615550994873,0.360198050737381,0.6016107201576233,0.35282716155052185,0.5622020959854126,0.3534485101699829,0.6437792181968689,0.3583979904651642,0.689037024974823,0.32609137892723083,0.6236028671264648,0.32318881154060364,0.580210268497467,0.32838404178619385,0.6385361552238464,0.33401310443878174,0.6749007701873779
0.3736948072910309,0.8086585402488708,0.41703104972839355,0.7974342703819275,0.4561765789985657,0.7333480715751648,0.4608316123485565,0.6516870260238647,0.4319199025630951,0.6106418371200562,0.4542807638645172,0.6105098128318787,0.47150757908821106,0.5073825716972351,0.4794361889362335,0.4359757602214813,0.4832984209060669,0.38029947876930237,0.42028579115867615,0.6010362505912781,0.42099666595458984,0.5294994711875916,0.4084472358226776,0.6090922355651855,0.4067564010620117,0.6604814529418945,0.38812455534935,0.603052020072937,0.3844992220401764,0.5562391877174377,0.38158559799194336,0.6328182816505432,0.38314250111579895,0.6774068474769592,0.3556007146835327,0.6182237267494202,0.3532371520996094,0.573653519153595,0.35700830817222595,0.6261878609657288,0.3609483540058136,0.6628912091255188
0.2761196494102478,0.8458797931671143,0.3229001462459564,0.7990489602088928,0.3594101071357727,0.7107667326927185,0.336343377828598,0.6433777809143066,0.29280829429626465,0.6112581491470337,0.3393789529800415,0.5767812132835388,0.34628555178642273,0.4378120005130768,0.3450005054473877,0.3588968813419342,0.34580448269844055,0.28973284363746643,0.29695603251457214,0.5784120559692383,0.27506306767463684,0.5216522216796875,0.2673879563808441,0.6152195334434509,0.2738436758518219,0.6764124631881714,0.259359210729599,0.5961746573448181,0.23438557982444763,0.5781749486923218,0.24113570153713226,0.663883626461029,0.25545093417167664,0.7086851596832275,0.22601284086704254,0.6256040334701538,0.20238488912582397,0.600750744342804,0.21352523565292358,0.6622964143753052,0.23038649559020996,0.6998257637023926
0.3187054693698883,0.8186367154121399,0.3630773723125458,0.7924450039863586,0.40067538619041443,0.7145271301269531,0.3910070061683655,0.6362162232398987,0.35589227080345154,0.5994129180908203,0.39167875051498413,0.5776719450950623,0.40363192558288574,0.4535011649131775,0.40517106652259827,0.3783397376537323,0.4073403477668762,0.31521305441856384,0.3521803319454193,0.5748315453529358,0.34465810656547546,0.5059032440185547,0.332686185836792,0.5996547937393188,0.3342089354991913,0.6615146994590759,0.3158454895019531,0.587644636631012,0.304699569940567,0.5553212761878967,0.3032582402229309,0.6378138661384583,0.30953362584114075,0.6829168796539307,0.28206053376197815,0.6122291684150696,0.27101635932922363,0.5727571249008179,0.27669087052345276,0.6297442317008972,0.2866445779800415,0.6673500537872314
0.266915500164032,0.8549776673316956,0.3123423755168915,0.8086203932762146,0.348024845123291,0.7165479063987732,0.3242126405239105,0.6471670866012573,0.2776133120059967,0.621681809425354,0.3274533450603485,0.5778247714042664,0.33088743686676025,0.43747031688690186,0.32774612307548523,0.35838329792022705,0.32826995849609375,0.2882160544395447,0.28281116485595703,0.5805256366729736,0.2563924789428711,0.5241338014602661,0.251037061214447,0.6251327395439148,0.2621504068374634,0.6825416088104248,0.24422380328178406,0.6004775166511536,0.21633799374103546,0.5864402651786804,0.22660556435585022,0.676299512386322,0.2457629144191742,0.7141838669776917,0.21177184581756592,0.6320932507514954,0.18669231235980988,0.6127142310142517,0.20005714893341064,0.6759013533592224,0.22055700421333313,0.708408534526825
0.3038690686225891,0.828734815120697,0.34908443689346313,0.7962296605110168,0.38712772727012634,0.7184416055679321,0.3737676441669464,0.6442134380340576,0.33641260862350464,0.6066421270370483,0.37460044026374817,0.5775454044342041,0.38644540309906006,0.4479244351387024,0.38640451431274414,0.37093329429626465,0.3879145681858063,0.3051184415817261,0.33451327681541443,0.5774348974227905,0.31784680485725403,0.5094330906867981,0.3086938261985779,0.6002082228660583,0.31524941325187683,0.6578493714332581,0.29827970266342163,0.5929862856864929,0.2776656448841095,0.5646237730979919,0.2804563343524933,0.6444447040557861,0.2926720678806305,0.6848625540733337,0.26543429493904114,0.619376540184021,0.2460031658411026,0.5846531987190247,0.2535960078239441,0.6394090056419373,0.2676241397857666,0.6739019155502319
0.36076927185058594,0.7858315706253052,0.40306195616722107,0.7701152563095093,0.4439743757247925,0.701443612575531,0.447604238986969,0.6187700033187866,0.4199613332748413,0.5779801607131958,0.44074976444244385,0.5839868187904358,0.4586969316005707,0.47982707619667053,0.46562662720680237,0.41045528650283813,0.4703761041164398,0.35566404461860657,0.40684348344802856,0.5750709772109985,0.40707242488861084,0.4965727627277374,0.3953842222690582,0.5740393996238708,0.39559584856033325,0.6275064945220947,0.3749156892299652,0.5792466402053833,0.3693530261516571,0.5292224287986755,0.3654273450374603,0.6026016473770142,0.36859774589538574,0.6469137072563171,0.3427540063858032,0.5937208533287048,0.3393080234527588,0.5474916696548462,0.34134697914123535,0.5982002019882202,0.3459268808364868,0.6335241794586182
0.3637913763523102,0.8142301440238953,0.408121258020401,0.8016235828399658,0.4477267563343048,0.7293771505355835,0.44946858286857605,0.6463707685470581,0.4182550013065338,0.6079825758934021,0.44259822368621826,0.6044860482215881,0.458278089761734,0.4990746080875397,0.4658159017562866,0.42701318860054016,0.4695128798484802,0.3694331645965576,0.40785327553749084,0.5969164967536926,0.40733662247657776,0.5190953016281128,0.3979894816875458,0.5983441472053528,0.396297812461853,0.6580278277397156,0.3748050630092621,0.6029133200645447,0.3683079779148102,0.5555319786071777,0.3677675127983093,0.6298436522483826,0.369945228099823,0.6776784658432007,0.34158220887184143,0.618159830570221,0.339044988155365,0.5735126733779907,0.34336113929748535,0.6258183121681213,0.34775111079216003,0.6633609533309937
0.375940203666687,0.814651370048523,0.4226072132587433,0.7929502129554749,0.4594815969467163,0.7284693121910095,0.46563997864723206,0.6494417190551758,0.43719667196273804,0.608100175857544,0.45693883299827576,0.6094274520874023,0.4745576083660126,0.5064157843589783,0.48196226358413696,0.43643924593925476,0.48505672812461853,0.3805460035800934,0.42332708835601807,0.6020482182502747,0.4245004951953888,0.5279886722564697,0.41171154379844666,0.6082401275634766,0.40997186303138733,0.659457266330719,0.39093920588493347,0.6048905253410339,0.38778892159461975,0.5542398691177368,0.3855571448802948,0.6310378909111023,0.3878817856311798,0.6742812991142273,0.3591074049472809,0.621359646320343,0.3566998541355133,0.5747896432876587,0.3613426685333252,0.6247803568840027,0.3652646839618683,0.6604760885238647
0.37603986263275146,0.8110296726226807,0.41974490880966187,0.797170102596283,0.4575614035129547,0.7321061491966248,0.4637284278869629,0.6506036520004272,0.43526726961135864,0.6102621555328369,0.45601433515548706,0.6080385446548462,0.4725712537765503,0.5073120594024658,0.48072734475135803,0.4367199242115021,0.4843886196613312,0.3826657831668854,0.42179635167121887,0.5994348526000977,0.4239179491996765,0.5263318419456482,0.41105785965919495,0.6090238690376282,0.4094866216182709,0.6602739691734314,0.3896934986114502,0.6029993891716003,0.3862695097923279,0.5565349459648132,0.3834138512611389,0.6338258385658264,0.3857601583003998,0.678577184677124,0.3573608696460724,0.6186155080795288,0.355867475271225,0.5742316842079163,0.35875263810157776,0.6281201839447021,0.36325088143348694,0.6643171310424805
0.3574999272823334,0.8192645907402039,0.40225571393966675,0.8010298013687134,0.4434448182582855,0.7282275557518005,0.44153863191604614,0.6494112610816956,0.41030123829841614,0.6128525733947754,0.43715089559555054,0.5995503067970276,0.45168036222457886,0.49446260929107666,0.4582728445529938,0.4220615029335022,0.46160900592803955,0.3631311357021332,0.40155723690986633,0.5929208993911743,0.4025721848011017,0.5175618529319763,0.39258280396461487,0.6008482575416565,0.3904724717140198,0.659953773021698,0.3676002025604248,0.6019931435585022,0.36182835698127747,0.5575408339500427,0.3610042333602905,0.6356242299079895,0.3638565242290497,0.6801419854164124,0.3331266939640045,0.621640145778656,0.3318595588207245,0.5761904120445251,0.3361159563064575,0.631157636642456,0.3400360643863678,0.6662874221801758
0.3529422879219055,0.7930849194526672,0.39628249406814575,0.7668250203132629,0.4343576431274414,0.6956407427787781,0.43336817622184753,0.6138221621513367,0.40419089794158936,0.5753961205482483,0.4290376901626587,0.5771082043647766,0.44588491320610046,0.4715195596218109,0.45222413539886475,0.40158066153526306,0.45687052607536316,0.3453488349914551,0.3946332335472107,0.5705962181091309,0.3955914378166199,0.4914613962173462,0.38467317819595337,0.567060112953186,0.3844311535358429,0.6232943534851074,0.3622550666332245,0.5782474279403687,0.3572827875614166,0.5308145880699158,0.3547917902469635,0.6001295447349548,0.3580361306667328,0.6422951817512512,0.33057838678359985,0.5967179536819458,0.3273698389530182,0.5507717728614807,0.3309912085533142,0.5969375967979431,0.3358954191207886,0.6307798624038696
